Username,Time,Tweet,Retweets,Likes
Jeune Aziz of House Sytark.,2023-09-27T19:08:47.000Z,"Le depth chart des Bucks:

PG: Dame, Dragic
SG: Connughton, Beasley
SF: Middleton, Crowder
PF: Giannis, Portis
C: Lopez, Lopez (or Leonard).

Experience, defense, shooting, playmaking, depth, height, size. 

C’est la meilleure de la ",0,3
SLEEZE,2023-09-27T19:44:28.000Z,"Suns not the favorites tho, im saying this as an NBA fan & not a fan of anybody, Bucks got the better defense, the best player & are younger so less chance for injury",0,0
LaMarvelous8,2023-09-27T22:21:28.000Z,Milwaukee had 4 first team all nba players 3 first team on defense players and the best record in the nba last year and just added Dame dont be stupidly Bias Bucks are better,0,0
Kenna,2023-09-27T21:28:40.000Z,"Also look at it this way, none of the top 10 guards in the NBA plays in the Eastern Conference. Only Brunson, Harden and Halliburton in top 20. That won’t scare the Bucks at all.
They don’t really need defense at the point as much as they need scoring.",0,0
Joe Gilpin,2023-09-27T19:03:12.000Z,"Sample size is just fine, Nurkic adds a lot to the Suns. And a team like the Bucks with Giannis and Lopez will not have a subpar defense. Breathe. It’s going to be good.",0,0
Mangone,2023-09-27T20:25:38.000Z,"Lol how did the Suns get off Ayton for Nurkic that’s pretty solid 

Dame to Bucks is nice but we will have to see how the defense is going to be 

Overall the NBA remains the fun league in sports when it comes to big moves and drama",1,3
John Craft,2023-09-27T19:20:06.000Z,"What makes NBA media and pundits hilarious to me is the assumption that Dame>Jrue.  Defense is 50% of game.  Bucks probably got worse, but made Giannis happy.  They will be more fun to watch .",1,1
Unknown,2023-09-27T16:56:31.000Z,"The Bucks because they actually have the defense to cover for him as well…Holiday, Hield, Middleton, Antetokounmpo, and Lopez would be the best starting 5 in the NBA.",0,4
Jaime David Acevedo,2023-09-27T18:44:44.000Z,"The NBA is crazy and I couldn’t love it anymore! 

Great trade for Bucks and Portland, kind of bad for Suns to start an even worse C on defense than Ayton",0,1
Russell,2023-09-27T20:48:46.000Z,Bucks should sign Javonte Green or Justice Winslow to try to replace Jrue’s defense after the trade to fill that last roster spot,0,6
Premiere Credit Service,2023-09-27T20:11:12.000Z,"Big Perk says “The Milwaukee Bucks will win the NBA Championship because they added Dame Lillard……LOL they won’t get out the East now ! Giannis needs the ball to be effective and so does Dame, who gets it? I’m not that impressed because they got weaker on defense!",0,0
NBA Ace,2023-09-27T20:40:22.000Z,"If i’m the Bucks…going against Jokic the Giannis/Brook combo is about as good as any in the league to have. 

The Suns might be the worst defense in the NBA. The Lakers don’t scare me unless AD and Lebron can hit 3s. 

I dunno, I think they can play with anyone.",0,5
SecretMarquette,2023-09-27T19:02:43.000Z,"It is every game, both regular season and playoffs. It's probably my favorite source for stat nerdy NBA stuff. 

Dame is clearly a better overall fit because the bucks need offense instead of defense. 

It is still close to equal than it seems.",0,0
𝕀𝕂𝕂𝕀 𝔻𝔸 𝕃𝕆ℕ𝔼ℝ,2023-09-27T22:20:13.000Z,"Comment ne pas être plus dangereux avec Lillard en plus ? Concernant la rotation, tu t'es légèrement découvert comme n'importe quelle équipe qui récupère un top 10 NBA. 
Et la défense est avant tout le fait de la D elite sur drop de BroLo. Et il est toujours là. Bucks en 5",0,0
