Username,Time,Tweet,Retweets,Likes
ʙʀᴜᴄᴇ ʟᴇᴇ-ʀᴏʏ,2023-09-27T21:31:21.000Z,Steve Kerr is trying to figure out if CP3 will start — meanwhile the Phoenix Suns and Milwaukee Bucks just got loaded,4,6
Paul Henning,2023-09-27T22:58:01.000Z,"The Milwaukee Bucks have made unquestionably the biggest trade in franchise history since Oscar Robertson today in acquiring 7x All Star PG Damian Lillard

In just under a month, he’ll suit up 
@FiservForum
 season & home opener vs Sixers

#FearTheDeer",5,109
Above the Break,2023-09-27T21:09:06.000Z,"Above the Break: Emergency Podcast - Damian Lillard Traded to the Milwaukee Bucks
#Milwaukeebucks #Blazers #Suns #DamianLillard",2,2
Davo Migo,2023-09-27T20:56:52.000Z,Damian Lillard getting traded to the Milwaukee Bucks was the most RANDOM shit ever ,1,171
CelticsLife.com,2023-09-27T20:46:37.000Z,Milwaukee Bucks acquire Damian Lillard in 3 team deal with Portland and Phoenix   https://celticslife.com/2023/09/milwaukee-bucks-acquire-damian-lillard.html?utm_source=dlvr.it&utm_medium=twitter…,1,14
TY-RIN,2023-09-27T22:04:28.000Z,Damian Lillard got traded to the Milwaukee Bucks but the topic of discussion on the TL is body counts,6,2
Mad Dog Sports Radio,2023-09-27T20:22:43.000Z," Damian Lillard has been traded to the Milwaukee #Bucks! 

 
@MichelleDBeadle
 gave her immediate reaction as it happened.  

 LIVE COVERAGE: http://Siriusxm.us/MadDogRadio

#FearTheDeer | 
@Decker6",6,15
,2023-09-27T23:34:15.000Z,"Leaked lyrics off DAME DOLLA’s new album:

“I’ll keep it a BUCK (Milwaukee bucks), I never wanted south beach, the god father just didn’t give a f**k”",0,1
khris don't miss,2023-09-27T21:12:27.000Z,"the MILWAUKEE BUCKS have TWO SUPERSTARS on their team

wow",1,5
Mack Perry,2023-09-27T19:50:13.000Z,Milwaukee Bucks are the Eastern Conference champs on paper already.,0,26
dad,2023-09-27T21:26:59.000Z,HOT take but the Milwaukee Bucks are going to be a very good basketball team.,0,6
Ross Tucker Podcast,2023-09-27T20:48:51.000Z,"On this week's Business of Sports, 
@AndrewBrandt
 reacts to the latest news around the sports world including:

- Everything surrounding Travis Kelce & Taylor Swift: 1:40
- Damian Lillard traded to the Milwaukee Bucks 23:00
- And more!

https://linktr.ee/businessofsports…",5,7
H U N C H O,2023-09-27T21:20:43.000Z,Damian Lillard traded to the Milwaukee bucks,0,6
Tommy Tubesock,2023-09-27T22:15:05.000Z,I’m in disbelief that I’m actually living in a world where the Milwaukee bucks are trading for superstar players to add to a team with debatably the best player in the world. #bucksinsix ,0,12
Bathtub Brining,2023-09-27T21:55:00.000Z,"The only fanbase that deserves to see Lillard go to Milwaukee more than Bucks fans, are Heat fans",0,104
Dalton Sell,2023-09-27T20:50:23.000Z,Who should the Milwaukee Bucks sign with their open roster spot following the Damian Lillard trade?,16,239
Jim Miloch,2023-09-27T21:15:32.000Z,"Milwaukee is home to the Allen-Bradley Clock Tower, the largest four-faced clock in the United States and the second largest in the world.

Dame in front of the clock, pointing to his wrist, is a slam dunk for the Milwaukee Bucks marketing team.",1,11
DJ Evil One,2023-09-27T23:45:35.000Z,My two favorite players in the NBA are on the same team.  Unfortunately it’s the Milwaukee Bucks.,0,5
𝕬𝖗𝖙 𝕳𝖊𝖗𝖓𝖆𝖓𝖉𝖊𝖟 X,2023-09-27T22:28:11.000Z,"The Milwaukee Bucks, are winning the next 3 NBA championships.",0,4
Five Reasons Sports,2023-09-27T23:24:22.000Z,The Milwaukee Bucks are now the favorite to win the NBA title at all the major online sportsbooks,21,101
Vince Biegel,2023-09-27T20:24:35.000Z,"Let’s go 
@Bucks
 Wait so are the Milwaukee Bucks favorites now? https://twitter.com/BleacherReport/status/1707097530125758870…",0,21
Milwaukee's Philliest Goose,2023-09-27T21:05:56.000Z,"I know this trade turns the Milwaukee Bucks into a buzzsaw, but I'll definitely miss Jrue.

Always a champ.",0,7
Kris Pursiainen,2023-09-27T21:02:19.000Z,"New EMERGENCY episode of All Things NBA: From A to Z out now!
@ZakNoble
,  
@AnalyticsCapper
, and I broke down the Damian Lillard trade to the Milwaukee Bucks! From Phoenix's involvement to Dame and Giannis teaming up, all the analysis you need is here.

Presented by 
@BallisLife
:",14,23
Heat Nation,2023-09-27T23:00:27.000Z,Miami Heat make several roster moves in wake of Damian Lillard landing with Milwaukee Bucks:,7,89
Joel Moran,2023-09-27T20:58:00.000Z,Milwaukee Bucks Land Damian Lillard! Breaking Down The Bucks-Blazers-Suns Three-Team Deal,1,7
matt,2023-09-27T22:44:22.000Z,"Leaked lyrics off DAME DOLLA’s new album:

“I’ll keep it a BUCK (Milwaukee bucks), I never wanted south beach, the god father just didn’t give a f**k”",0,7
Bucks Nation,2023-09-27T21:09:21.000Z,The Milwaukee Bucks now owe Damian Lillard and Giannis Antetokounmpo a lot of money over the next few years,0,4
Albert Nguyen,2023-09-27T21:15:09.000Z,"EMERGENCY PODCAST

Damian Lillard Traded to the Milwaukee Bucks Reaction

Episode 3: https://youtu.be/KonoJMID7c8?si=SRO-ltaEIwrFoxcf… via 
@YouTube
 

Shout out to the co-hosts!
@krispursiainen
 
@Zaknoble
 
@AnalyticsCapper
 

Presented By: ",16,94
Dave Mason,2023-09-27T20:04:53.000Z,"Damian Lillard headed to Milwaukee.

Bucks Odds to win-it-all BEFORE trade
+700

Bucks Odds to win-it-all AFTER trade
+350

Odds> https://sports.betonline.ag/sportsbook/futures-and-props/nba-futures/championship…",3,5
Gonzaga Bulldogs on FanNation,2023-09-27T20:30:16.000Z,"Drew Timme, Damian Lillard will be Milwaukee Bucks teammates.",3,7
Kevin Pelton,2023-09-27T22:20:06.000Z,Grades for the three-team trade sending Damian Lillard to the Milwaukee Bucks: https://espn.com/nba/insider/insider/story/_/id/38462211/nba-trade-grades-2023-24-breaking-most-impactful-deals… (ESPN+),7,48
BobbyPOTUS,2023-09-27T21:26:29.000Z,"This just in Bill Simmons has taken the Ringer staff hostage on the set of his podcast, FBI hostage negotiator says he’s yelling “I HATE THE MILWAUKEE BUCKS” and firing his gun into the ceiling with abandon",1,17
Grant Afseth,2023-09-27T23:43:09.000Z,"A lot can change in the NBA in the span of just two years.

Devin Booker is the only player remaining from the Phoenix Suns’ 2021 NBA Finals team. 

The Milwaukee Bucks have since swapped out Jrue Holiday for Damian Lillard.

And the Portland Trail Blazers traded a few players…",8,163
Mavs/Magic Draft,2023-09-27T20:16:53.000Z,"Synergy P&R Ball-Handler percentiles of some now Milwaukee Bucks:

Damian Lillard: 93rd percentile
Giannis: 96th percentile
Khris Middleton: 83rd percentile

How do you stop the Bucks' P&R, especially when you have Brook Lopez as a roller/popper, and Giannis as a roll-man?",2,13
Vivid Seats,2023-09-27T20:24:44.000Z,"After 11 seasons in Rip City, Damian Lillard is headed to the Milwaukee Bucks 

The get-in price for his return to Portland on January 31st has spiked +161% in the last hour from $44  $115  ",4,5
Dart_Adams,2023-09-27T23:38:22.000Z,"The Milwaukee Bucks are a two headed dragon...

The Boston Celtics are Hydra.",1,9
Ti Windisch,2023-09-27T20:37:10.000Z,"LIVE EMERGENCY POD: Damian Lillard Traded to the Milwaukee Bucks!!! 
@GyroStepPodcast
 x 
@WinIn6Podcast
 STARTING NOW TAP IN https://youtube.com/live/3e7AJwpjQxY?si=Oicg95I-uOwobzcJ… L",2,10
Andrew Powell,2023-09-27T19:57:27.000Z,"UPDATED | 
@DailyCaller
 — My reaction to the bombshell news that Damian Lillard has been traded to the Milwaukee Bucks, after three long months of expecting it to be the Miami Heat. Disappointing day for South Beach.",3,8
Jordan Treske,2023-09-27T23:34:42.000Z,"1. 
@WinIn6Podcast
 is OFFICIALLY back from its summer hiatus.

2. Don't mind 
@AdamMcGee11
, 
@RKattiJr
 and I. We're just talking about one of the biggest days in the history of Milwaukee Bucks.

You know you don't want to miss this!",4,11
Drew Lasker,2023-09-27T19:50:58.000Z,Breaking News Giannis Antetokounmpo signs a 3-Year Max Deal Extension with the Milwaukee Bucks,0,8
Fightful Wrestling,2023-09-27T22:02:11.000Z,"Miz Says Milwaukee Bucks Might Go Undefeated, Top Ten Moments From 9/26 WWE NXT, More | Fight Size",3,13
FanDuel TV,2023-09-27T20:25:27.000Z,"""A huge trade has shaken the NBA Championship market"" 

Milwaukee Bucks went from +600  +360 
@FDSportsbook
 | 
@aliimccann
 | #Bucks",2,4
Vincent Goodwill,2023-09-27T23:26:30.000Z,"New for ⁦
@YahooSports
⁩: the Milwaukee Bucks heard Giannis Antetokounmpo loud and clear, acquiring Damian Lillard and setting the stage for a pressure-packed Finals run",16,60
DaWindyCityFS,2023-09-27T22:10:37.000Z,"The Milwaukee Bucks just got a whole lot better today. 

The Chicago Bulls will have their hands full with them once again.",1,9
TSN EDGE,2023-09-27T21:27:41.000Z,"Damian Lillard is heading to the Milwaukee Bucks and the trade shook up the NBA futures markets on 
@FanDuelCanada
 

A thread ",1,6
Jim Owczarski,2023-09-27T23:33:44.000Z,"The trade for Damian Lillard is an echo of past championship moves for the Milwaukee #Bucks https://jsonline.com/story/sports/nba/bucks/2023/09/27/trading-for-damian-lillard-echoes-championship-moves-oscar-robertson-jrue-holiday-milwaukee-bucks/70982887007/… via 
@journalsentinel",5,18
The Oregonian,2023-09-27T20:12:30.000Z,Damian Lillard said he is “excited for my next chapter” after news broke on Wednesday that he was being traded to Milwaukee Bucks in a three-team deal.,4,10
OnThinIce,2023-09-27T22:05:26.000Z,Let’s go Dame Lillard of the Milwaukee Bucks,0,23
Dan Shafer,2023-09-27T21:19:29.000Z,"The Milwaukee Bucks are championship contenders, folks. And with Giannis Antetokounmpo and Damian Lillard together, that's going to be true for YEARS. 

This is exciting. REALLY exciting. 

The Bucks, man. Whew.",1,13
Behind the Buck Pass,2023-09-27T22:30:00.000Z,"What do the Milwaukee Bucks look like following the Damian Lillard trade?
@CornelissenNBA
 broke it all down. #FearTheDeer",1,7
Mayo,2023-09-27T19:45:21.000Z,Well he will be on East contender… the Milwaukee bucks when he gets bought out and signs the vet min with us:),0,18
