Username,Time,Tweet,Retweets,Likes
noah,2023-09-27T18:25:42.000Z,we’ll miss jrue’s defense but that’s about it. he didn’t really bring anything offensively during the playoffs and it shot us in the foot when giannis/khris were out so hopefully dame’s offense compensates for that,0,0
,2023-09-27T18:58:40.000Z,even if i dont think the bucks are winning a chip im actually very excited to watch them next season. dame and giannis can create great spacing for each other its gonna be insane offense,0,2
Avi Wolfman-Arent,2023-09-27T18:25:57.000Z,Dame's offense combined with a defensive spine of Giannis and Brook Lopez...just not sure how you beat that,0,3
FletchDaddy531,2023-09-27T19:54:31.000Z,"@DannyMarang
 Dame and Stotts running that offense with Giannis.. got damn.",0,0
Vaun,2023-09-27T18:43:31.000Z,"To be fair Giannis was still injured and Dame makes them better than the heat, Giannis, Middleton and Brook can all still play defense, they lost a helluva defense presence but will still be a very good defensive team and even scarier on offense. Who do you double? Dame or Greek",0,1
Jeffrey,2023-09-27T20:47:12.000Z,Jrue is a lock but Dame’s offense is better than Jrue’s defense plus Giannis is a beast on defense so he makes up for it. And you saying that like Dame has 0 clamps like curry or Trae young,0,1
Anil Sawh,2023-09-27T18:33:42.000Z,"As a Bucks fan, I think we absolutely got better. I love Jrue. Will definitely miss him. But his offense cratered in playoffs. Dame Giannis pick and roll should be unstoppable. I think we have enough defense to cover.",0,2
Franklin St Patrick,2023-09-27T18:51:47.000Z,Respectfully I understand.. but I honestly don’t think there’s a defense or offense that can keep up with dame and Giannis on the same court lol you have to give up something . The easy 2 or the 3 from 30 ,1,6
Dante Brye,2023-09-27T18:38:34.000Z,Dame/Giannis pick and roll is going to be crazy & with Middleton on the weak side the Bucks may finally have a consistent half court offense. Defensively they get worse & still have no wings but they keep Dame away from Miami who undoubtedly got worse this summer.,0,1
Neem Van Vleet,2023-09-27T18:56:08.000Z,It’s so hard to call. We’ve never seen a duo like Giannis and Dame but their offense wasn’t an issue before? Idk.,0,1
tutu goggins,2023-09-27T22:16:08.000Z,"The backcourt defense is gonna be terrible but I think that it isn't as important, especially when dame and giannis offense is gonna be BEAUTIFUl. I don't hate the take but I don't agree with it",0,0
BVS,2023-09-27T23:14:27.000Z,"Yea and Dame don't play D and Giannis plays Defense but he's not gonna want to step down on the offensive side for Dame and he's gonna have to. Because Middleton shouldn't have to.

Offense is 1) Dame 2) Middleton 3) Giannis.

And he ain't gonna like that. He wants to be the man.",0,1
Cyrus Rogers,2023-09-27T19:09:17.000Z,"#Dame to the #Bucks is box office with #Giannis. This swings the East towards Milwaukee. They lose defence, but gain major offense. Do they walk the East? I'm not sure, but they have more firepower. Let's not forget how well the Suns & Blazers have done too.",0,2
T,2023-09-27T18:29:37.000Z,"Exactly, it’s gonna be so much fun to see Dame and Giannis along with Middleton play on offense.",0,1
PD,2023-09-27T19:00:52.000Z,"this is probably a pretty amazing regular season team, the floor raising power of giannis + brook on defense and dame on offense gives this team potential to win a ton of RS games

but i see deep flaws that will be exploited in the postseason on both ends",0,1
Bill DiFilippo,2023-09-27T19:59:16.000Z,"i've seen the ""don't discount how good jrue is on defense"" stuff and get it but: 1. dame is better on offense than jrue is on defense, 2. if teams blow by dame on the perimeter they then have to deal with ""oh shit giannis and brook lopez are here,"" which is a nightmare https://twitter.com/NBACouchside/status/1707121974105821455…",0,5
Jay Garcia,2023-09-27T22:17:23.000Z,They're gonna have to get a defensive SG and let the offense run thru Giannis & Dame & Middleton,0,0
(J.I.F),2023-09-27T20:48:37.000Z,I’m not too moved by this trade… Dame better work on his playmaking unless Giannis going run the offense and dame playing off ball…. Bucks backcourt defense looking nasty as well ,0,4
Coopz,2023-09-27T18:52:37.000Z,Khris is a luxury at this point. Dame and Giannis are beyond enough to carry that load on offense,0,2
A-Dub,2023-09-27T18:35:58.000Z,I can’t say this is a good move or bad move…Jrue Holiday played well on offense and defense and helped Bucks win a chip. We know Dame brings the offense at an elite level.  Dame and Giannis got to win a chip together…,0,0
JJ,2023-09-27T18:33:23.000Z,What we lost defensively with Jrue will be out gained in offense. Pick and roll with Dame and Giannis/Brook/Bobby especially with the latter two ability to shoot will be crazy,0,0
Kyle Russell,2023-09-27T21:09:41.000Z,"Giannis provides a solid floor defensively, but if Middleton and Lopez start to show their age the Bucks may not have an elite defense anymore. At least they won’t die on offense since they can go to Dame/Giannis PnR.

I think a top 3 seed, and should we meet Heat in 6.",1,6
Gav,2023-09-27T18:54:28.000Z,"Can’t build a wall against Giannis with Dame facilitating from the perimeter, it will make 34’s life easier on offense. I love Jrue and he will be missed but the team is objectively better",1,10
Yomi Kazeem,2023-09-27T20:12:20.000Z,"There's no tactical answer for that Bucks offense which means most teams will collapse their defense on Dame/Giannis, and dare Khris Middleton, a ~40% 3-point shooter,  to beat them.",0,5
T-Keys2022,2023-09-27T20:42:44.000Z,"All this means is that Philly will definitely not make it past the 2nd round. Nick Nurse has his work cut out for him. Especially with a disgruntled Harden. By the way, Milwaukee struggled with offense last year, not defense. Dame is exactly what they needed. Giannis' consistent…",0,10
Evan Barnes,2023-09-27T19:07:20.000Z,"Bucks also swapped offense for defense. Jrue helped them win a title but Dame means less offensive burden for him and Giannis. Either way, it's win or bust. Dame ain't getting younger. We shall see

Larry O'Brien still gotta go through Denver IMO (And Boston?)",0,2
MMckenzie73,2023-09-27T18:52:30.000Z,Yeah it does sadly as a Celtics fan. Even if Middleton continues to be unhealthy and unreliable nobody is stopping at offense that has Giannis and Dame. Not to mention Great offensive rebounding from Portis and Lopez.,0,0
Dante Brye,2023-09-27T20:18:38.000Z,Definitely! Their point of attack defense will suffer for sure but with Lopez and Giannis they’re still great at the rim. Plus the upside Dame gives you on offense in terms of efficiency and space is too great to pass on. He’s probably a perfect fit with Giannis & an aging Khris,0,1
JT 4 MVP,2023-09-27T23:49:21.000Z,"i totally agree that we can play lopez off the court. it’s really the only reason we have a chance, we matchup extremely well with them. i just wonder if late in game our offense can out execute a giannis/dame 2 man game. remains to be seen.",0,1
PBBBFlagship - the Great One,2023-09-27T19:16:21.000Z,"Also underrated is having a true PG for Giannis. The Bucks are not going to be chucking up early threes with Dame running things. 
@Dame_Lillard
 will do as much for 
@Giannis_An34
 as Giannis will for him. He’ll unlock true half-court offense for this team in the playoffs.",0,2
HomicidalApple,2023-09-27T20:47:27.000Z,I don't really see how dame is much change from how jrue meshed with giannis offense. You can't really have a ball dominant guard with someone like Giannis. I don't feel like this will end up being a great fit.,0,0
Brother Joshua,2023-09-27T21:41:29.000Z,Relieves a lot of pressure from Middleton in the half court offense. Now he can play off ball and shoot opens 3s from Dame/Giannis. Can still create if need be too,0,5
,2023-09-27T19:36:41.000Z,"They have Giannis, Lopez and Middleton to take care of the defense with Dame. You look at how much Jrue & others offense fell off when Giannis needed help in the offs. So I think with the Bucks that’s a risk they’re willing to take.",0,1
Adam Bushman,2023-09-27T18:30:46.000Z,"This does just WONDERS for MIL in crunch time. Their late game offense has been putrid. 

Now they add “Dame Time” to shooters and rim running athletes like Giannis. Wow",0,8
Senator Wario,2023-09-27T18:39:24.000Z,"Dame is still basically *that guy* on offense, and Giannis is Giannis, and I’m not sure how you can stop the two of them together - probably takes even more pressure off Khris, too",0,1
Gavin Xuande,2023-09-27T19:26:44.000Z,"Their defense is still plenty good with Giannis, BroLo and even Middleton (assuming he continues to shake off the post injury rust), but their offense just got miles better. They no longer have to depend on just Giannis in the half court, having Dame changes everything for them",0,15
Mantis Toboggan,2023-09-27T18:37:39.000Z,"Title favorites now easily, their offense is straight up unfair now with Dame and Giannis but also Middleton and Lopez hitting shots",0,1
Éscoot,2023-09-27T18:51:56.000Z,"Jrue is good, Suns big losers, Jrue is bad, Suns big winners. Need playoff defense but you also need playoff offense. Jrue's landing spot should be interesting and Dame/Giannis is a fun pairing regardless.",0,2
Jake Reetz,2023-09-27T22:27:01.000Z,"I’m hopeful Jae bounces back under Griffin and Khris’ defense improves without the injuries () but even if that lineup is passable defensively, having ungauardable actions on offense such as a Dame/Giannis PnR with that spacing makes up for a lot on the other end…ask Denver",0,0
Elliot T,2023-09-27T19:10:07.000Z,"Fair but Pat and Khris are not negative defenders, they're avg/solid. That's all you need when you have 2 of the best paint defenders in the league in giannis and brook back there. Plus jrue was terrible on offense in the playoffs, efficiency wise. Dame major upgrade there",0,6
BlaiseBets,2023-09-27T18:52:21.000Z,"Now, with Dame being able to run the offense in the clutch, it’s going to be VERY difficult to stop the Bucks. Between Dame’s three ball, Middleton’s midrange, and Giannis’ scoring down low, the Bucks are going to wreak havoc in all three levels.",0,3
Tony Pesta,2023-09-27T18:49:11.000Z,"I don't think it really matters that much

Giannis is still a DPOY-caliber player and so is Brook Lopez

Dame's contributions on offense will severely outweigh any limitations on defense, I think",0,7
Verts,2023-09-27T22:13:27.000Z,But what about the actual basketball? Dame boosts a Bucks offense that constantly drags come the postseason. Dame-Giannis and vice versa pick-and-rolls will haunt the league. So much defense to back Dame up. He’s never had this much talent around him.,0,0
